9.720000	731.598625
9.730000	731.625166
9.740000	731.651623
9.750000	731.678023
9.760000	731.704394
9.770000	731.730728
9.780000	731.756971
9.790000	731.783210
9.800000	731.809378
9.810000	731.835475
9.820000	731.861597
9.830000	731.887599
9.840000	731.913648
9.850000	731.939527
9.860000	731.965429
9.870000	731.991258
9.880000	732.017099
9.890000	732.042741
9.900000	732.068426
9.910000	732.094064
9.920000	732.119673
9.930000	732.145164
9.940000	732.170683
9.950000	732.196142
9.960000	732.221544
9.970000	732.246856
9.980000	732.272113
9.990000	732.297293
10.000000	732.322566
