2.400000	6.696983	14.248379	0.345794	52.559227	2282.938928	27611.904029	1042.980559	
2.410000	6.696902	14.174426	0.348674	52.540815	2283.810551	27592.440937	1042.980451	
2.420000	6.696660	14.098685	0.351544	52.522209	2284.691625	27572.161628	1042.980343	
2.430000	6.696262	14.021246	0.354404	52.503408	2285.581595	27551.090591	1042.980235	
2.440000	6.695714	13.942201	0.357253	52.484415	2286.480726	27529.255081	1042.980126	
2.450000	6.695023	13.861641	0.360090	52.465230	2287.388843	27506.684729	1042.980018	
2.460000	6.694196	13.779656	0.362916	52.445854	2288.306046	27483.411164	1042.979910	
2.470000	6.693242	13.696338	0.365731	52.426289	2289.232103	27459.467640	1042.979801	
2.480000	6.692168	13.611776	0.368533	52.406536	2290.167023	27434.888686	1042.979693	
2.490000	6.690982	13.526062	0.371324	52.386595	2291.110687	27409.709767	1042.979585	
2.500000	6.689695	13.439283	0.374101	52.366468	2292.063102	27383.966962	1042.979476	
2.510000	6.688313	13.351530	0.376866	52.346156	2293.024306	27357.696663	1042.979368	
2.520000	6.686848	13.262891	0.379618	52.325659	2293.994056	27330.935284	1042.979260	
2.530000	6.685307	13.173455	0.382356	52.304980	2294.972397	27303.718997	1042.979151	
2.540000	6.683699	13.083307	0.385080	52.284118	2295.959339	27276.083482	1042.979043	
2.550000	6.682033	12.992536	0.387791	52.263075	2296.954630	27248.063699	1042.978934	
2.560000	6.680319	12.901226	0.390487	52.241852	2297.958418	27219.693672	1042.978826	
2.570000	6.678563	12.809463	0.393169	52.220450	2298.970631	27191.006303	1042.978717	
2.580000	6.676774	12.717331	0.395836	52.198870	2299.991101	27162.033198	1042.978609	
2.590000	6.674960	12.624912	0.398488	52.177113	2301.019809	27132.804511	1042.978500	
2.600000	6.673128	12.532289	0.401124	52.155180	2302.056802	27103.348813	1042.978392	
2.610000	6.671284	12.439542	0.403746	52.133072	2303.101966	27073.692969	1042.978283	
2.620000	6.669436	12.346752	0.406351	52.110789	2304.155148	27043.862047	1042.978175	
2.630000	6.667590	12.253996	0.408941	52.088334	2305.216418	27013.879225	1042.978066	
2.640000	6.665750	12.161353	0.411514	52.065707	2306.285663	26983.765735	1042.977957	
2.650000	6.663921	12.068898	0.414071	52.042909	2307.362921	26953.540809	1042.977849	
2.660000	6.662109	11.976707	0.416611	52.019941	2308.448013	26923.221644	1042.977740	
2.670000	6.660317	11.884852	0.419134	51.996804	2309.541010	26892.823384	1042.977631	
2.680000	6.658548	11.793406	0.421641	51.973499	2310.641828	26862.359113	1042.977523	
2.690000	6.656806	11.702440	0.424129	51.950028	2311.750193	26831.839862	1042.977414	
2.700000	6.655092	11.612022	0.426601	51.926391	2312.866372	26801.274625	1042.977305	
2.710000	6.653408	11.522220	0.429054	51.902590	2313.990142	26770.670399	1042.977197	
2.720000	6.651755	11.433101	0.431489	51.878625	2315.121509	26740.032213	1042.977088	
2.730000	6.650135	11.344729	0.433906	51.854497	2316.260327	26709.363187	1042.976979	
2.740000	6.648547	11.257168	0.436305	51.830208	2317.406560	26678.664591	1042.976870	
2.750000	6.646991	11.170477	0.438685	51.805759	2318.560277	26647.935910	1042.976761	
2.760000	6.645467	11.084718	0.441046	51.781151	2319.721388	26617.174922	1042.976652	
2.770000	6.643972	10.999948	0.443388	51.756385	2320.889716	26586.377778	1042.976544	
2.780000	6.642506	10.916224	0.445710	51.731461	2322.065176	26555.539092	1042.976435	
2.790000	6.641067	10.833600	0.448013	51.706382	2323.247916	26524.652030	1042.976326	
2.800000	6.639651	10.752130	0.450296	51.681147	2324.437741	26493.708411	1042.976217	
2.810000	6.638256	10.671863	0.452559	51.655759	2325.634657	26462.698805	1042.976108	
2.820000	6.636880	10.592851	0.454802	51.630219	2326.838564	26431.612634	1042.975999	
2.830000	6.635518	10.515140	0.457024	51.604526	2328.049458	26400.438280	1042.975890	
2.840000	6.634167	10.438776	0.459225	51.578684	2329.267209	26369.163192	1042.975781	
2.850000	6.632823	10.363804	0.461406	51.552692	2330.491910	26337.773989	1042.975672	
2.860000	6.631482	10.290265	0.463565	51.526551	2331.723268	26306.256573	1042.975563	
2.870000	6.630138	10.218199	0.465702	51.500264	2332.961376	26274.596231	1042.975453	
2.880000	6.628789	10.147647	0.467819	51.473830	2334.206152	26242.777745	1042.975344	
2.890000	6.627428	10.078644	0.469913	51.447251	2335.457492	26210.785494	1042.975235	
2.900000	6.626052	10.011225	0.471985	51.420529	2336.715623	26178.603562	1042.975126	
2.910000	6.624655	9.945423	0.474034	51.393664	2337.980092	26146.215831	1042.975017	
2.920000	6.623232	9.881270	0.476061	51.366657	2339.250867	26113.606088	1042.974908	
2.930000	6.621778	9.818795	0.478065	51.339510	2340.528129	26080.758111	1042.974798	
2.940000	6.620288	9.758026	0.480047	51.312223	2341.811873	26047.655768	1042.974689	
2.950000	6.618757	9.698989	0.482004	51.284798	2343.101682	26014.283105	1042.974580	
2.960000	6.617181	9.641707	0.483938	51.257236	2344.397872	25980.624424	1042.974470	
2.970000	6.615554	9.586204	0.485849	51.229538	2345.700197	25946.664369	1042.974361	
2.980000	6.613871	9.532499	0.487735	51.201706	2347.008462	25912.388000	1042.974252	
2.990000	6.612128	9.480611	0.489597	51.173739	2348.322856	25877.780864	1042.974142	
3.000000	6.610319	9.430557	0.491435	51.145640	2349.643374	25842.829061	1042.974033	
3.010000	6.608442	9.382353	0.493247	51.117410	2350.969575	25807.519310	1042.973923	
3.020000	6.606490	9.336011	0.495035	51.089050	2352.301742	25771.838999	1042.973814	
3.030000	6.604461	9.291545	0.496798	51.060560	2353.639843	25735.776245	1042.973704	
3.040000	6.602349	9.248963	0.498535	51.031943	2354.983477	25699.319935	1042.973595	
3.050000	6.600152	9.208275	0.500246	51.003200	2356.332849	25662.459773	1042.973485	
3.060000	6.597866	9.169487	0.501932	50.974331	2357.687962	25625.043821	1042.973376	
3.070000	6.595488	9.132603	0.503591	50.945349	2359.048024	25587.201681	1042.973266	
3.080000	6.593013	9.097625	0.505224	50.916257	2360.413000	25548.936763	1042.973156	
3.090000	6.590440	9.064556	0.506831	50.887058	2361.782637	25510.242403	1042.973047	
3.100000	6.587766	9.033396	0.508411	50.857751	2363.157037	25471.112922	1042.972937	
3.110000	6.584988	9.004144	0.509964	50.828340	2364.535810	25431.543645	1042.972827	
3.120000	6.582104	8.976798	0.511490	50.798826	2365.919448	25391.530905	1042.972718	
3.130000	6.579112	8.951353	0.512988	50.769211	2367.307529	25351.072053	1042.972608	
3.140000	6.576012	8.927804	0.514459	50.739497	2368.699762	25310.165451	1042.972498	
